t,isp (s),cstar (m/s),Tc (K),Pc (kPA),T (lbf),mdot(lbm),mdot (kg),,,T (lbf),massLoss,Lb loss,Acceleration G's,T (lbf),massLoss,Lb loss,Acceleration G's,,,0,T (N)
3.64,227.0060369,1647.080832,3639.746035,1325.010601,478.4963993,2.478982057,1.124448684,,,478.4963993,4.899366268,10.77860579,4.426039039,478.4963993,4.899366268,10.77860579,4.426039039,,,3.64,2128.447683
3.65,226.9966002,1647.075911,3639.716216,1324.65169,478.3483289,2.478317961,1.124147455,,,478.3483289,4.910610755,10.80334366,4.425682101,478.3483289,4.910610755,10.80334366,4.425682101,,,3.65,2127.789037
3.66,226.9871513,1647.070985,3639.686364,1324.292431,478.2001183,2.477653219,1.123845932,,,478.2001183,4.921852229,10.8280749,4.42532343,478.2001183,4.921852229,10.8280749,4.42532343,,,3.66,2127.129766
3.67,226.9776899,1647.066054,3639.656479,1323.932824,478.0517674,2.476987828,1.123544116,,,478.0517674,4.933090688,10.85279951,4.424963023,478.0517674,4.933090688,10.85279951,4.424963023,,,3.67,2126.469872
3.68,226.9682163,1647.061118,3639.626561,1323.572867,477.9032757,2.476321788,1.123242005,,,477.9032757,4.94432613,10.87751749,4.424600877,477.9032757,4.94432613,10.87751749,4.424600877,,,3.68,2125.809351
3.69,226.9587302,1647.056177,3639.59661,1323.212561,477.7546432,2.475655097,1.122939598,,,477.7546432,4.95555855,10.90222881,4.424236989,477.7546432,4.95555855,10.90222881,4.424236989,,,3.69,2125.148204
3.7,226.9492317,1647.051231,3639.566625,1322.851905,477.6058695,2.474987755,1.122636896,,,477.6058695,4.966787946,10.92693348,4.423871354,477.6058695,4.966787946,10.92693348,4.423871354,,,3.7,2124.486429
3.71,226.9397208,1647.046279,3639.536607,1322.490897,477.4569544,2.474319759,1.122333898,,,477.4569544,4.978014315,10.95163149,4.423503968,477.4569544,4.978014315,10.95163149,4.423503968,,,3.71,2123.824024
3.72,226.9301974,1647.041323,3639.506555,1322.129538,477.3078977,2.473651109,1.122030603,,,477.3078977,4.989237654,10.97632284,4.423134828,477.3078977,4.989237654,10.97632284,4.423134828,,,3.72,2123.16099
3.73,226.9206616,1647.036362,3639.47647,1321.767827,477.158699,2.472981804,1.121727011,,,477.158699,5.00045796,11.00100751,4.422763931,477.158699,5.00045796,11.00100751,4.422763931,,,3.73,2122.497325
3.74,226.9111132,1647.031396,3639.446351,1321.405764,477.0093583,2.472311842,1.121423121,,,477.0093583,5.01167523,11.02568551,4.422391273,477.0093583,5.01167523,11.02568551,4.422391273,,,3.74,2121.833027
3.75,226.9015522,1647.026424,3639.416198,1321.043346,476.8598751,2.471641223,1.121118933,,,476.8598751,5.022889461,11.05035681,4.422016849,476.8598751,5.022889461,11.05035681,4.422016849,,,3.75,2121.168096
3.76,226.8919787,1647.021448,3639.386012,1320.680575,476.7102493,2.470969944,1.120814446,,,476.7102493,5.03410065,11.07502143,4.421640656,476.7102493,5.03410065,11.07502143,4.421640656,,,3.76,2120.502531
3.77,226.8823926,1647.016467,3639.355792,1320.317449,476.5604806,2.470298006,1.12050966,,,476.5604806,5.045308795,11.09967935,4.421262691,476.5604806,5.045308795,11.09967935,4.421262691,,,3.77,2119.83633
3.78,226.8727938,1647.01148,3639.325538,1319.953968,476.4105687,2.469625406,1.120204573,,,476.4105687,5.056513891,11.12433056,4.420882949,476.4105687,5.056513891,11.12433056,4.420882949,,,3.78,2119.169492
3.79,226.8631824,1647.006489,3639.29525,1319.590131,476.2605135,2.468952144,1.119899186,,,476.2605135,5.067715937,11.14897506,4.420501427,476.2605135,5.067715937,11.14897506,4.420501427,,,3.79,2118.502016
3.8,226.8535582,1647.001492,3639.264929,1319.225937,476.1103146,2.468278218,1.119593498,,,476.1103146,5.078914929,11.17361284,4.420118121,476.1103146,5.078914929,11.17361284,4.420118121,,,3.8,2117.833901
3.81,226.8439214,1646.99649,3639.234573,1318.861386,475.9599717,2.467603627,1.119287509,,,475.9599717,5.090110864,11.1982439,4.419733027,475.9599717,5.090110864,11.1982439,4.419733027,,,3.81,2117.165146
3.82,226.8342718,1646.991483,3639.204182,1318.496476,475.8094847,2.46692837,1.118981217,,,475.8094847,5.101303739,11.22286823,4.419346141,475.8094847,5.101303739,11.22286823,4.419346141,,,3.82,2116.49575
3.83,226.8246094,1646.986471,3639.173758,1318.131209,475.6588532,2.466252446,1.118674622,,,475.6588532,5.112493551,11.24748581,4.41895746,475.6588532,5.112493551,11.24748581,4.41895746,,,3.83,2115.825711
3.84,226.8149342,1646.981454,3639.1433,1317.765582,475.508077,2.465575853,1.118367724,,,475.508077,5.123680297,11.27209665,4.41856698,475.508077,5.123680297,11.27209665,4.41856698,,,3.84,2115.155028
3.85,226.8052461,1646.976432,3639.112807,1317.399595,475.3571559,2.46489859,1.118060523,,,475.3571559,5.134863975,11.29670074,4.418174696,475.3571559,5.134863975,11.29670074,4.418174696,,,3.85,2114.483701
3.86,226.7955452,1646.971404,3639.082279,1317.033247,475.2060896,2.464220656,1.117753017,,,475.2060896,5.14604458,11.32129808,4.417780605,475.2060896,5.14604458,11.32129808,4.417780605,,,3.86,2113.811728
3.87,226.7858314,1646.966372,3639.051718,1316.666538,475.0548777,2.463542049,1.117445206,,,475.0548777,5.15722211,11.34588864,4.417384704,475.0548777,5.15722211,11.34588864,4.417384704,,,3.87,2113.139107
3.88,226.7761047,1646.961334,3639.021121,1316.299468,474.9035201,2.462862769,1.117137089,,,474.9035201,5.168396562,11.37047244,4.416986987,474.9035201,5.168396562,11.37047244,4.416986987,,,3.88,2112.465838
3.89,226.766365,1646.956291,3638.99049,1315.932035,474.7520165,2.462182815,1.116828666,,,474.7520165,5.179567933,11.39504945,4.416587451,474.7520165,5.179567933,11.39504945,4.416587451,,,3.89,2111.79192
3.9,226.7566123,1646.951243,3638.959824,1315.564238,474.6003666,2.461502184,1.116519937,,,474.6003666,5.19073622,11.41961968,4.416186093,474.6003666,5.19073622,11.41961968,4.416186093,,,3.9,2111.117351
3.91,226.7468466,1646.946189,3638.929124,1315.196077,474.4485701,2.460820875,1.1162109,,,474.4485701,5.201901419,11.44418312,4.415782908,474.4485701,5.201901419,11.44418312,4.415782908,,,3.91,2110.44213
3.92,226.7370678,1646.941131,3638.898389,1314.827552,474.2966268,2.460138888,1.115901556,,,474.2966268,5.213063528,11.46873976,4.415377892,474.2966268,5.213063528,11.46873976,4.415377892,,,3.92,2109.766255
3.93,226.727276,1646.936067,3638.867619,1314.458662,474.1445364,2.459456221,1.115591903,,,474.1445364,5.224222544,11.4932896,4.414971041,474.1445364,5.224222544,11.4932896,4.414971041,,,3.93,2109.089727
3.94,226.717471,1646.930998,3638.836813,1314.089405,473.9922986,2.458772873,1.115281941,,,473.9922986,5.235378463,11.51783262,4.414562352,473.9922986,5.235378463,11.51783262,4.414562352,,,3.94,2108.412543
3.95,226.7076529,1646.925924,3638.805973,1313.719782,473.8399132,2.458088842,1.11497167,,,473.8399132,5.246531282,11.54236882,4.41415182,473.8399132,5.246531282,11.54236882,4.41415182,,,3.95,2107.734702
3.96,226.6978216,1646.920844,3638.775098,1313.349791,473.6873799,2.457404127,1.114661088,,,473.6873799,5.257680999,11.5668982,4.413739441,473.6873799,5.257680999,11.5668982,4.413739441,,,3.96,2107.056203
3.97,226.6879772,1646.915759,3638.744187,1312.979433,473.5346984,2.456718728,1.114350195,,,473.5346984,5.26882761,11.59142074,4.413325212,473.5346984,5.26882761,11.59142074,4.413325212,,,3.97,2106.377045
3.98,226.6781195,1646.910669,3638.713241,1312.608705,473.3818684,2.456032641,1.114038991,,,473.3818684,5.279971111,11.61593645,4.412909127,473.3818684,5.279971111,11.61593645,4.412909127,,,3.98,2105.697227
3.99,226.6682485,1646.905574,3638.68226,1312.237608,473.2288896,2.455345867,1.113727476,,,473.2288896,5.291111501,11.6404453,4.412491184,473.2288896,5.291111501,11.6404453,4.412491184,,,3.99,2105.016747
4,226.6583642,1646.900473,3638.651244,1311.866141,473.0757618,2.454658404,1.113415647,,,473.0757618,5.302248776,11.66494731,4.412071378,473.0757618,5.302248776,11.66494731,4.412071378,,,4,2104.335604
4.01,226.6484667,1646.895368,3638.620192,1311.494303,472.9224847,2.453970251,1.113103506,,,472.9224847,5.313382933,11.68944245,4.411649704,472.9224847,5.313382933,11.68944245,4.411649704,,,4.01,2103.653797
4.02,226.6385557,1646.890256,3638.589104,1311.122093,472.769058,2.453281405,1.11279105,,,472.769058,5.324513968,11.71393073,4.41122616,472.769058,5.324513968,11.71393073,4.41122616,,,4.02,2102.971324
4.03,226.6286314,1646.88514,3638.557981,1310.749511,472.6154815,2.452591867,1.112478281,,,472.6154815,5.335641878,11.73841213,4.41080074,472.6154815,5.335641878,11.73841213,4.41080074,,,4.03,2102.288185
4.04,226.6186936,1646.880018,3638.526822,1310.376555,472.4617547,2.451901634,1.112165196,,,472.4617547,5.346766661,11.76288665,4.410373441,472.4617547,5.346766661,11.76288665,4.410373441,,,4.04,2101.604377
4.05,226.6087424,1646.874891,3638.495627,1310.003226,472.3078776,2.451210705,1.111851796,,,472.3078776,5.357888313,11.78735429,4.409944258,472.3078776,5.357888313,11.78735429,4.409944258,,,4.05,2100.919901
4.06,226.5987777,1646.869758,3638.464397,1309.629523,472.1538496,2.45051908,1.111538079,,,472.1538496,5.369006831,11.81181503,4.409513187,472.1538496,5.369006831,11.81181503,4.409513187,,,4.06,2100.234754
4.07,226.5887994,1646.86462,3638.43313,1309.255444,471.9996707,2.449826755,1.111224046,,,471.9996707,5.380122212,11.83626887,4.409080224,471.9996707,5.380122212,11.83626887,4.409080224,,,4.07,2099.548935
4.08,226.5788076,1646.859477,3638.401827,1308.880989,471.8453405,2.449133731,1.110909695,,,471.8453405,5.391234452,11.86071579,4.408645365,471.8453405,5.391234452,11.86071579,4.408645365,,,4.08,2098.862443
4.09,226.5688023,1646.854329,3638.370489,1308.506158,471.6908586,2.448440006,1.110595026,,,471.6908586,5.402343549,11.88515581,4.408208606,471.6908586,5.402343549,11.88515581,4.408208606,,,4.09,2098.175277
4.1,226.5587833,1646.849175,3638.339114,1308.130949,471.5362248,2.447745578,1.110280038,,,471.5362248,5.413449499,11.9095889,4.407769942,471.5362248,5.413449499,11.9095889,4.407769942,,,4.1,2097.487435
4.11,226.5487506,1646.844015,3638.307703,1307.755362,471.3814389,2.447050446,1.109964731,,,471.3814389,5.4245523,11.93401506,4.407329368,471.3814389,5.4245523,11.93401506,4.407329368,,,4.11,2096.798917
4.12,226.5387043,1646.83885,3638.276256,1307.379395,471.2265005,2.446354608,1.109649104,,,471.2265005,5.435651947,11.95843428,4.406886882,471.2265005,5.435651947,11.95843428,4.406886882,,,4.12,2096.109719
4.13,226.5286443,1646.83368,3638.244772,1307.00305,471.0714093,2.445658064,1.109333157,,,471.0714093,5.446748438,11.98284656,4.406442478,471.0714093,5.446748438,11.98284656,4.406442478,,,4.13,2095.419843
4.14,226.5185705,1646.828504,3638.213252,1306.626323,470.916165,2.444960811,1.109016888,,,470.916165,5.45784177,12.00725189,4.405996153,470.916165,5.45784177,12.00725189,4.405996153,,,4.14,2094.729285
4.15,226.5084829,1646.823323,3638.181695,1306.249216,470.7607673,2.444262849,1.108700297,,,470.7607673,5.468931939,12.03165026,4.405547901,470.7607673,5.468931939,12.03165026,4.405547901,,,4.15,2094.038045
4.16,226.4983815,1646.818137,3638.150101,1305.871726,470.605216,2.443564176,1.108383384,,,470.605216,5.480018942,12.05604167,4.405097719,470.605216,5.480018942,12.05604167,4.405097719,,,4.16,2093.346122
4.17,226.4882662,1646.812945,3638.118471,1305.493854,470.4495106,2.44286479,1.108066148,,,470.4495106,5.491102775,12.08042611,4.404645602,470.4495106,5.491102775,12.08042611,4.404645602,,,4.17,2092.653513
4.18,226.4781371,1646.807747,3638.086804,1305.115598,470.293651,2.44216469,1.107748587,,,470.293651,5.502183437,12.10480356,4.404191546,470.293651,5.502183437,12.10480356,4.404191546,,,4.18,2091.960218
4.19,226.467994,1646.802544,3638.0551,1304.736958,470.1376368,2.441463875,1.107430703,,,470.1376368,5.513260923,12.12917403,4.403735546,470.1376368,5.513260923,12.12917403,4.403735546,,,4.19,2091.266236
4.2,226.457837,1646.797336,3638.023359,1304.357933,469.9814677,2.440762344,1.107112493,,,469.9814677,5.52433523,12.15353751,4.403277599,469.9814677,5.52433523,12.15353751,4.403277599,,,4.2,2090.571565
4.21,226.447666,1646.792122,3637.991582,1303.978523,469.8251434,2.440060094,1.106793957,,,469.8251434,5.535406355,12.17789398,4.402817699,469.8251434,5.535406355,12.17789398,4.402817699,,,4.21,2089.876203
4.22,226.437481,1646.786902,3637.959767,1303.598725,469.6686636,2.439357124,1.106475095,,,469.6686636,5.546474294,12.20224345,4.402355842,469.6686636,5.546474294,12.20224345,4.402355842,,,4.22,2089.18015
4.23,226.4272819,1646.781677,3637.927914,1303.21854,469.512028,2.438653433,1.106155906,,,469.512028,5.557539045,12.2265859,4.401892024,469.512028,5.557539045,12.2265859,4.401892024,,,4.23,2088.483403
4.24,226.4170688,1646.776447,3637.896025,1302.837967,469.3552362,2.437949019,1.105836389,,,469.3552362,5.568600604,12.25092133,4.40142624,469.3552362,5.568600604,12.25092133,4.40142624,,,4.24,2087.785962
4.25,226.4068415,1646.77121,3637.864098,1302.457005,469.198288,2.437243882,1.105516543,,,469.198288,5.579658968,12.27524973,4.400958486,469.198288,5.579658968,12.27524973,4.400958486,,,4.25,2087.087825
4.26,226.3966,1646.765969,3637.832134,1302.075654,469.0411831,2.436538019,1.105196369,,,469.0411831,5.590714134,12.29957109,4.400488757,469.0411831,5.590714134,12.29957109,4.400488757,,,4.26,2086.38899
4.27,226.3863443,1646.760721,3637.800132,1301.693912,468.883921,2.435831428,1.104875864,,,468.883921,5.601766097,12.32388541,4.400017049,468.883921,5.601766097,12.32388541,4.400017049,,,4.27,2085.689457
4.28,226.3760744,1646.755469,3637.768093,1301.311778,468.7265016,2.435124109,1.10455503,,,468.7265016,5.612814856,12.34819268,4.399543357,468.7265016,5.612814856,12.34819268,4.399543357,,,4.28,2084.989224
4.29,226.3657903,1646.75021,3637.736015,1300.929252,468.5689244,2.43441606,1.104233863,,,468.5689244,5.623860406,12.37249289,4.399067677,468.5689244,5.623860406,12.37249289,4.399067677,,,4.29,2084.28829
4.3,226.3554918,1646.744946,3637.7039,1300.546333,468.4111893,2.433707279,1.103912366,,,468.4111893,5.634902745,12.39678604,4.398590004,468.4111893,5.634902745,12.39678604,4.398590004,,,4.3,2083.586652
4.31,226.345179,1646.739676,3637.671748,1300.163021,468.2532957,2.432997766,1.103590535,,,468.2532957,5.645941868,12.42107211,4.398110333,468.2532957,5.645941868,12.42107211,4.398110333,,,4.31,2082.88431
4.32,226.3348518,1646.734401,3637.639557,1299.779314,468.0952435,2.432287517,1.103268371,,,468.0952435,5.656977774,12.4453511,4.397628661,468.0952435,5.656977774,12.4453511,4.397628661,,,4.32,2082.181262
4.33,226.3245102,1646.72912,3637.607328,1299.395211,467.9370323,2.431576533,1.102945874,,,467.9370323,5.668010458,12.46962301,4.397144981,467.9370323,5.668010458,12.46962301,4.397144981,,,4.33,2081.477507
4.34,226.3141541,1646.723833,3637.575061,1299.010712,467.7786617,2.43086481,1.102623042,,,467.7786617,5.679039916,12.49388782,4.39665929,467.7786617,5.679039916,12.49388782,4.39665929,,,4.34,2080.773043
4.35,226.3037836,1646.718541,3637.542756,1298.625816,467.6201315,2.430152348,1.102299874,,,467.6201315,5.690066147,12.51814552,4.396171583,467.6201315,5.690066147,12.51814552,4.396171583,,,4.35,2080.067869
4.36,226.2933985,1646.713243,3637.510413,1298.240523,467.4614413,2.429439146,1.10197637,,,467.4614413,5.701089145,12.54239612,4.395681855,467.4614413,5.701089145,12.54239612,4.395681855,,,4.36,2079.361983
4.37,226.2829989,1646.707939,3637.478031,1297.85483,467.3025908,2.428725201,1.10165253,,,467.3025908,5.712108909,12.5666396,4.395190102,467.3025908,5.712108909,12.5666396,4.395190102,,,4.37,2078.655385
4.38,226.2725847,1646.70263,3637.44561,1297.468738,467.1435797,2.428010512,1.101328352,,,467.1435797,5.723125434,12.59087596,4.394696318,467.1435797,5.723125434,12.59087596,4.394696318,,,4.38,2077.948071
4.39,226.2621558,1646.697315,3637.413151,1297.082245,466.9844075,2.427295078,1.101003836,,,466.9844075,5.734138718,12.61510518,4.3942005,466.9844075,5.734138718,12.61510518,4.3942005,,,4.39,2077.240042
4.4,226.2517123,1646.691994,3637.380654,1296.695352,466.8250741,2.426578896,1.100678981,,,466.8250741,5.745148756,12.63932726,4.393702642,466.8250741,5.745148756,12.63932726,4.393702642,,,4.4,2076.531294
4.41,226.241254,1646.686668,3637.348117,1296.308056,466.6655789,2.425861966,1.100353787,,,466.6655789,5.756155546,12.6635422,4.393202739,466.6655789,5.756155546,12.6635422,4.393202739,,,4.41,2075.821828
4.42,226.230781,1646.681335,3637.315542,1295.920357,466.5059218,2.425144285,1.100028252,,,466.5059218,5.767159084,12.68774998,4.392700787,466.5059218,5.767159084,12.68774998,4.392700787,,,4.42,2075.111641
4.43,226.2202933,1646.675997,3637.282928,1295.532254,466.3461024,2.424425853,1.099702376,,,466.3461024,5.778159367,12.71195061,4.392196781,466.3461024,5.778159367,12.71195061,4.392196781,,,4.43,2074.400733
4.44,226.2097906,1646.670653,3637.250275,1295.143746,466.1861202,2.423706666,1.099376158,,,466.1861202,5.78915639,12.73614406,4.391690716,466.1861202,5.78915639,12.73614406,4.391690716,,,4.44,2073.6891
4.45,226.1992732,1646.665304,3637.217583,1294.754833,466.0259751,2.422986725,1.099049598,,,466.0259751,5.800150152,12.76033033,4.391182587,466.0259751,5.800150152,12.76033033,4.391182587,,,4.45,2072.976742
4.46,226.1887408,1646.659948,3637.184851,1294.365513,465.8656665,2.422266027,1.098722695,,,465.8656665,5.811140648,12.78450943,4.39067239,465.8656665,5.811140648,12.78450943,4.39067239,,,4.46,2072.263658
4.47,226.1781935,1646.654587,3637.152081,1293.975786,465.7051943,2.421544571,1.098395447,,,465.7051943,5.822127875,12.80868132,4.390160119,465.7051943,5.822127875,12.80868132,4.390160119,,,4.47,2071.549845
4.48,226.1676312,1646.64922,3637.119271,1293.585651,465.544558,2.420822354,1.098067855,,,465.544558,5.833111829,12.83284602,4.38964577,465.544558,5.833111829,12.83284602,4.38964577,,,4.48,2070.835303
4.49,226.1570539,1646.643847,3637.086421,1293.195107,465.3837573,2.420099376,1.097739917,,,465.3837573,5.844092508,12.85700352,4.389129337,465.3837573,5.844092508,12.85700352,4.389129337,,,4.49,2070.120029
4.5,226.1464615,1646.638468,3637.053532,1292.804153,465.2227918,2.419375634,1.097411633,,,465.2227918,5.855069907,12.8811538,4.388610815,465.2227918,5.855069907,12.8811538,4.388610815,,,4.5,2069.404022
4.51,226.135854,1646.633083,3637.020603,1292.412788,465.0616611,2.418651127,1.097083002,,,465.0616611,5.866044023,12.90529685,4.388090201,465.0616611,5.866044023,12.90529685,4.388090201,,,4.51,2068.687281
4.52,226.1252314,1646.627693,3636.987634,1292.021011,464.9003651,2.417925854,1.096754023,,,464.9003651,5.877014853,12.92943268,4.387567488,464.9003651,5.877014853,12.92943268,4.387567488,,,4.52,2067.969804
4.53,226.1145936,1646.622296,3636.954626,1291.628821,464.7389031,2.417199812,1.096424695,,,464.7389031,5.887982394,12.95356127,4.387042672,464.7389031,5.887982394,12.95356127,4.387042672,,,4.53,2067.251589
4.54,226.1039406,1646.616894,3636.921578,1291.236218,464.577275,2.416473,1.096095018,,,464.577275,5.898946641,12.97768261,4.386515747,464.577275,5.898946641,12.97768261,4.386515747,,,4.54,2066.532635
